datetime,day of week,total,place,product_names,quantities_product,Order status,location,Driver_id
2023-09-05 11:15:00,Thur,27.7,City Centre,"angbutter, cacao deep, wiener","[4.0, 1.0, 1.0]",Completed,"37.88907026375063, 127.84413603758807",5
2023-09-05 11:27:00,Thur,21.8,Barton Hill,"angbutter, plain bread, croissant, orange pound","[1.0, 2.0, 1.0, 1.0]",Completed,"37.873090764785616, 127.72834859490975",3
2023-09-05 11:47:00,Thur,15.1,St George,"angbutter, plain bread","[2.0, 1.0]",Completed,"37.85995464000481, 127.70062009869592",5
2023-09-05 12:12:00,Thur,19.6,Montpelier,"angbutter, gateau chocolat, orange pound, vanilla latte","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87715356424488, 127.74733403383503",4
2023-09-05 12:21:00,Thur,16.4,Redfield,angbutter,[3.0],Completed,,3
2023-09-05 12:24:00,Thur,17.6,Stokes Croft,"angbutter, pain au chocolat, wiener","[2.0, 1.0, 1.0]",Completed,"37.85985730501136, 127.74953426862695",3
2023-09-05 13:30:00,Thur,15.6,Bedminster,"angbutter, americano","[2.0, 1.0]",Completed,"37.85462430193524, 127.73173088540376",3
2023-09-05 13:49:00,Thur,20.9,Easton,"angbutter, tiramisu croissant, gateau chocolat","[2.0, 1.0, 1.0]",Completed,"37.92408017404271, 127.72870073809366",5
2023-09-05 14:30:00,Thur,29.2,Easton,"angbutter, plain bread, pain au chocolat","[4.0, 1.0, 1.0]",Completed,"37.92522952039875, 127.72852505436204",5
2023-09-05 14:46:00,Thur,18.8,City Centre,"angbutter, plain bread, tiramisu croissant, cacao deep","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88935575457744, 127.84398846726185",5
2023-09-05 15:39:00,Thur,16.1,Stokes Croft,"angbutter, milk tea","[2.0, 1.0]",Completed,"37.86090375287071, 127.75031738214986",2
2023-09-05 15:46:00,Thur,14.8,Montpelier,"angbutter, tiramisu croissant, pain au chocolat","[1.0, 1.0, 1.0]",Completed,"37.87655196632025, 127.7476173447375",5
2023-09-05 15:50:00,Thur,14.1,Gloucester Road,"angbutter, wiener","[2.0, 1.0]",Completed,"37.885425728862536, 127.72607448676791",4
2023-09-06 11:14:00,Fri,16.3,St George,"angbutter, croissant, wiener","[1.0, 2.0, 1.0]",Completed,"37.85972999644322, 127.70039209755421",1
2023-09-06 11:30:00,Fri,14.8,Montpelier,"angbutter, tiramisu croissant, pain au chocolat","[1.0, 1.0, 1.0]",Completed,"37.87792005748658, 127.74910887263269",5
2023-09-06 12:09:00,Fri,15.3,Montpelier,"angbutter, plain bread, jam, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87780726271821, 127.74867480205077",4
2023-09-06 13:46:00,Fri,19.8,City Centre,"angbutter, tiramisu croissant, cacao deep, pandoro","[1.0, 1.0, 1.0, 1.0]",Completed,"37.888821178426646, 127.84493701350439",5
2023-09-06 15:06:00,Fri,15.8,City Centre,"angbutter, gateau chocolat","[4.0, 1.0]",Completed,"37.88889805366758, 127.8441225961868",5
2023-09-06 16:29:00,Fri,39.7,Gloucester Road,"angbutter, croissant, almond croissant, gateau chocolat, orange pound","[2.0, 2.0, 2.0, 2.0, 1.0]",Completed,"37.884307295354496, 127.7273277686789",3
2023-09-07 11:06:00,Sat,18.6,Stokes Croft,"gateau chocolat, orange pound","[2.0, 2.0]",Completed,"37.85943942197914, 127.7494059826762",1
2023-09-07 11:10:00,Sat,23.6,Southville,"angbutter, americano, croissant, vanilla latte","[2.0, 1.0, 1.0, 1.0]",Completed,"37.87827511403814, 127.75443567240102",3
2023-09-07 11:15:00,Sat,19.8,Southville,"angbutter, plain bread, jam, tiramisu croissant","[1.0, 2.0, 1.0, 1.0]",Completed,"37.87656479716608, 127.75398530911946",4
2023-09-07 11:18:00,Sat,14.1,Old Market,"angbutter, orange pound","[2.0, 1.0]",Completed,"37.842726507928184, 127.78388625235324",1
2023-09-07 11:40:00,Sat,14.8,City Centre,"angbutter, croissant, tiramisu croissant","[1.0, 1.0, 1.0]",Completed,"37.88864360120402, 127.84558295077225",1
2023-09-07 11:42:00,Sat,18.8,Cotham,"angbutter, croissant, cacao deep, pandoro","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88717583269608, 127.74504351459774",5
2023-09-07 11:47:00,Sat,22.5,Montpelier,"plain bread, croissant, tiramisu croissant, almond croissant","[1.0, 1.0, 2.0, 1.0]",Completed,"37.87626730941643, 127.74853218705948",3
2023-09-07 11:57:00,Sat,22.8,Stokes Croft,"americano, almond croissant, gateau chocolat","[2.0, 2.0, 1.0]",Completed,"37.86031542326012, 127.7509496965511",3
2023-09-07 12:00:00,Sat,15.3,Stokes Croft,"angbutter, cacao deep, orange pound","[1.0, 1.0, 1.0]",Completed,"37.86055343204534, 127.75112089917334",2
2023-09-07 12:05:00,Sat,18.6,Southville,"angbutter, plain bread, gateau chocolat, pandoro","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87741973830376, 127.75526051428488",2
2023-09-07 12:39:00,Sat,15.1,Clifton,"angbutter, plain bread","[2.0, 1.0]",Completed,"37.871416975282465, 127.72315040837364",4
2023-09-07 15:22:00,Sat,26.3,Montpelier,"plain bread, jam, milk tea, gateau chocolat, orange pound","[2.0, 3.0, 1.0, 1.0, 1.0]",Completed,"37.876424023462384, 127.7479677995263",1
2023-09-07 16:12:00,Sat,27.5,Cotham,"angbutter, plain bread, gateau chocolat","[3.0, 1.0, 2.0]",Completed,"37.88819316185468, 127.74519665722762",2
2023-09-07 16:23:00,Sat,27.4,Montpelier,"angbutter, plain bread, croissant, merinque cookies","[3.0, 1.0, 1.0, 1.0]",Completed,"37.876908603826706, 127.74799394305401",1
2023-09-08 11:08:00,Sun,25.1,Southville,"angbutter, almond croissant, vanilla latte","[2.0, 1.0, 2.0]",Completed,"37.877611806327266, 127.75468300463046",4
2023-09-08 11:27:00,Sun,14.8,Clifton,"angbutter, tiramisu croissant, pain au chocolat","[1.0, 1.0, 1.0]",Completed,"37.87212795421619, 127.7236745619444",1
2023-09-08 11:37:00,Sun,26.0,Montpelier,"plain bread, croissant, tiramisu croissant, milk tea, lemon ade","[1.0, 2.0, 1.0, 1.0, 1.0]",Completed,"37.87720290182581, 127.74720518287963",5
2023-09-08 11:56:00,Sun,16.4,Bedminster,angbutter,[3.0],Completed,"37.85643847094894, 127.73238167519227",2
2023-09-09 11:12:00,Mon,23.1,Gloucester Road,"angbutter, croissant, tiramisu croissant, gateau chocolat, pandoro","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.885011075822206, 127.72733558029604",5
2023-09-09 12:04:00,Mon,22.6,City Centre,"angbutter, plain bread, cacao deep, pain au chocolat","[2.0, 1.0, 1.0, 1.0]",Completed,"37.88905016219187, 127.8454537860313",4
2023-09-09 13:01:00,Mon,14.8,Southville,"angbutter, croissant, pandoro","[1.0, 1.0, 1.0]",Completed,"37.87801298932312, 127.75364020211241",5
2023-09-09 13:12:00,Mon,14.8,Stokes Croft,"angbutter, plain bread, caffe latte","[1.0, 1.0, 1.0]",Completed,"37.86061380015346, 127.7507701929156",1
2023-09-09 13:23:00,Mon,21.0,Easton,"plain bread, jam, americano, tiramisu croissant, milk tea","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.92442775847631, 127.72928108705551",3
2023-09-09 14:17:00,Mon,18.8,Easton,"angbutter, plain bread, americano, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.92387593869808, 127.72912403311504",2
2023-09-09 14:44:00,Mon,15.1,Ashley Down,"angbutter, pain au chocolat","[2.0, 1.0]",Completed,"37.886601040790325, 127.71468801529616",4
2023-09-09 14:49:00,Mon,24.1,Southville,"angbutter, cacao deep","[3.0, 1.0]",Completed,"37.87778683174618, 127.75386295829925",4
2023-09-09 15:42:00,Mon,21.8,City Centre,"angbutter, plain bread, croissant, pandoro","[1.0, 1.0, 2.0, 1.0]",Completed,"37.88937408642252, 127.84478159203123",3
2023-09-09 15:42:00,Mon,20.4,Southville,"angbutter, cacao deep","[3.0, 1.0]",Completed,"37.87754569723371, 127.75378708132136",2
2023-09-09 16:01:00,Mon,18.6,St George,"angbutter, croissant","[2.0, 2.0]",Completed,"37.860133475173114, 127.70163272701993",2
2023-09-11 11:13:00,Wed,42.3,Bedminster,"angbutter, tiramisu croissant, pandoro, wiener","[6.0, 1.0, 1.0, 1.0]",Completed,"37.854769990911066, 127.73218406502465",3
2023-09-11 11:25:00,Wed,15.6,City Centre,"angbutter, cacao deep","[2.0, 1.0]",Completed,"37.88953691133806, 127.84407538366474",3
2023-09-11 13:06:00,Wed,14.3,Cotham,"angbutter, americano, pain au chocolat","[1.0, 1.0, 1.0]",Completed,"37.88886662379385, 127.74642856190893",3
2023-09-11 13:08:00,Wed,24.4,Lawrence Hill,"angbutter, plain bread, caffe latte","[3.0, 1.0, 1.0]",Completed,"37.87939895707875, 127.73055968986299",5
2023-09-11 13:21:00,Wed,33.4,Easton,"angbutter, croissant, cacao deep, orange pound","[3.0, 1.0, 2.0, 1.0]",Completed,"37.924100300511085, 127.72771144248752",2
2023-09-11 14:22:00,Wed,15.3,Southville,"angbutter, americano, orange pound","[1.0, 1.0, 1.0]",Completed,"37.876898796657564, 127.75550782880065",3
2023-09-11 14:48:00,Wed,16.3,Gloucester Road,"angbutter, croissant, pain au chocolat, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88537836693456, 127.72727233465193",3
2023-09-11 14:57:00,Wed,24.6,Montpelier,"angbutter, plain bread, jam, milk tea, gateau chocolat, orange pound","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.8776238812645, 127.74837964992876",2
2023-09-11 15:28:00,Wed,16.4,City Centre,angbutter,[3.0],Completed,"37.88924581258936, 127.8450056127489",2
2023-09-11 15:30:00,Wed,15.1,City Centre,"angbutter, tiramisu croissant, gateau chocolat","[1.0, 1.0, 1.0]",Completed,"37.88962581398706, 127.8448078942641",2
2023-09-12 11:13:00,Thur,15.0,Totterdown,"cacao deep, almond croissant, vanilla latte","[1.0, 1.0, 1.0]",Completed,,4
2023-09-12 11:16:00,Thur,15.8,Montpelier,"angbutter, americano, wiener","[1.0, 1.0, 2.0]",Completed,"37.877748415792865, 127.74776768597171",4
2023-09-12 12:01:00,Thur,19.8,Montpelier,"angbutter, plain bread, jam, americano, cacao deep","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.87619656798746, 127.74879656450516",5
2023-09-12 12:26:00,Thur,16.4,Bedminster,angbutter,[3.0],Completed,"37.85546662499676, 127.73126569515826",1
2023-09-12 12:40:00,Thur,23.3,Cotham,"angbutter, americano, tiramisu croissant, cacao deep","[1.0, 2.0, 1.0, 1.0]",Completed,"37.88859523283123, 127.74620064330928",5
2023-09-12 12:00:00,Thur,14.3,Cotham,"angbutter, croissant, cacao deep","[1.0, 1.0, 1.0]",Completed,"37.88740241412352, 127.74506116622437",4
2023-09-12 12:45:00,Thur,22.1,Montpelier,"angbutter, croissant, pain au chocolat","[2.0, 1.0, 2.0]",Completed,"37.87697323040402, 127.74778658418067",4
2023-09-12 13:25:00,Thur,15.1,Southville,"angbutter, croissant","[2.0, 1.0]",Completed,"37.87740730363824, 127.75355777969763",2
2023-09-12 13:43:00,Thur,15.8,Cotham,"angbutter, cacao deep, wiener","[1.0, 1.0, 2.0]",Completed,"37.88844159171326, 127.74525993322413",3
2023-09-12 13:51:00,Thur,27.6,Totterdown,"angbutter, plain bread, croissant, tiramisu croissant, orange pound","[2.0, 1.0, 1.0, 1.0, 1.0]",Completed,,5
2023-09-14 11:07:00,Sat,22.8,City Centre,"angbutter, croissant, pain au chocolat, almond croissant, pandoro","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88819975204937, 127.84393585271913",3
2023-09-14 11:15:00,Sat,19.5,City Centre,"croissant, pandoro, wiener","[3.0, 1.0, 1.0]",Completed,"37.88964912129938, 127.8439245189341",5
2023-09-14 11:18:00,Sat,22.3,Totterdown,"plain bread, tiramisu croissant, cacao deep, gateau chocolat, orange pound","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,,1
2023-09-14 11:35:00,Sat,25.4,Southville,"angbutter, tiramisu croissant","[3.0, 2.0]",Completed,"37.87802577477004, 127.75463388174043",5
2023-09-14 11:41:00,Sat,15.1,Southville,"angbutter, croissant","[2.0, 1.0]",Completed,"37.87783764245343, 127.75410931844615",2
2023-09-14 12:06:00,Sat,19.3,Totterdown,"angbutter, americano, cacao deep, vanilla latte","[1.0, 1.0, 1.0, 1.0]",Completed,,3
2023-09-14 12:17:00,Sat,26.3,Montpelier,"angbutter, tiramisu croissant, pain au chocolat, pandoro, orange pound, wiener","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.87695856072028, 127.74848202757022",4
2023-09-15 11:07:00,Sun,32.2,Bedminster,"angbutter, plain bread, cacao deep","[4.0, 2.0, 1.0]",Completed,"37.855972116186145, 127.73194972486095",5
2023-09-15 11:33:00,Sun,24.6,Easton,"angbutter, plain bread, tiramisu croissant, merinque cookies","[2.0, 1.0, 1.0, 1.0]",Completed,"37.92529406659719, 127.72797905764028",4
2023-09-15 11:36:00,Sun,17.0,Kingsdown,"plain bread, pain au chocolat, pandoro","[1.0, 2.0, 1.0]",Completed,,3
2023-09-15 11:57:00,Sun,16.0,Cotham,"plain bread, croissant, pain au chocolat","[1.0, 1.0, 2.0]",Completed,"37.88857430953709, 127.74585325310446",2
2023-09-15 12:06:00,Sun,15.8,Montpelier,"angbutter, pandoro, orange pound","[1.0, 1.0, 1.0]",Completed,"37.877368896870664, 127.74829216845946",2
2023-09-15 12:13:00,Sun,32.6,Cotham,"angbutter, croissant, tiramisu croissant, orange pound, wiener","[2.0, 2.0, 1.0, 1.0, 2.0]",Completed,"37.88801880341658, 127.74548964920182",1
2023-09-15 13:08:00,Sun,16.1,City Centre,"angbutter, orange pound","[2.0, 1.0]",Completed,"37.88998904591917, 127.84462025406022",1
2023-09-15 13:34:00,Sun,24.4,Stokes Croft,"angbutter, croissant, caffe latte","[3.0, 1.0, 1.0]",Completed,"37.86088752595712, 127.75032589136563",1
2023-09-15 13:38:00,Sun,25.3,Easton,"angbutter, plain bread, almond croissant, milk tea, wiener","[1.0, 1.0, 1.0, 1.0, 2.0]",Completed,"37.92503414322207, 127.72857462487444",5
2023-09-15 13:38:00,Sun,16.3,City Centre,"angbutter, croissant, wiener","[1.0, 2.0, 1.0]",Completed,"37.88829248986269, 127.8440244570258",5
2023-09-15 14:54:00,Sun,15.1,Clifton,"angbutter, tiramisu croissant, gateau chocolat","[1.0, 1.0, 1.0]",Completed,"37.872187033986926, 127.72292647543998",1
2023-09-15 15:28:00,Sun,57.9,City Centre,"angbutter, croissant, tiramisu croissant, milk tea, gateau chocolat, pandoro, orange pound, berry ade, merinque cookies","[2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.888492024502945, 127.84423460738125",4
2023-09-18 11:26:00,Wed,19.8,Bedminster,"angbutter, tiramisu croissant, pain au chocolat, wiener","[1.0, 1.0, 1.0, 2.0]",Completed,"37.8562494717831, 127.73205268513122",3
2023-09-18 11:32:00,Wed,16.5,Southville,"plain bread, americano, caffe latte, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87841997639906, 127.75367286618878",5
2023-09-18 12:42:00,Wed,17.5,Gloucester Road,"cacao deep, pain au chocolat, orange pound","[1.0, 2.0, 1.0]",Completed,"37.883589721527535, 127.72719496934735",4
2023-09-18 14:10:00,Wed,15.3,Cotham,"angbutter, pandoro, merinque cookies","[1.0, 1.0, 1.0]",Completed,"37.88807477469436, 127.74631682454029",3
2023-09-18 14:37:00,Wed,14.3,City Centre,"angbutter, cacao deep, pain au chocolat","[1.0, 1.0, 1.0]",Completed,"37.88824351094502, 127.84429945905566",2
2023-09-18 14:44:00,Wed,15.3,Cotham,"angbutter, pandoro, merinque cookies","[1.0, 1.0, 1.0]",Completed,"37.888707718615215, 127.74562666118729",2
2023-09-18 15:24:00,Wed,17.0,City Centre,"croissant, pain au chocolat, milk tea","[1.0, 2.0, 1.0]",Completed,"37.88830063180014, 127.8453780987167",1
2023-09-18 16:42:00,Wed,15.5,Easton,"americano, tiramisu croissant, cacao deep","[1.0, 1.0, 1.0]",Completed,"37.92544679109484, 127.72926914649757",5
2023-09-18 11:26:00,Wed,19.6,Southville,"angbutter, cacao deep","[2.0, 2.0]",Completed,"37.87751171883664, 127.7551227617368",1
2023-09-19 12:23:00,Thur,20.0,Stokes Croft,"tiramisu croissant, almond croissant, orange pound","[2.0, 1.0, 1.0]",Completed,"37.85975094746746, 127.75030503261246",4
2023-09-19 12:47:00,Thur,15.3,Montpelier,"angbutter, tiramisu croissant, cacao deep","[1.0, 1.0, 1.0]",Completed,"37.877731228463674, 127.74748270873418",3
2023-09-19 13:24:00,Thur,15.3,Southville,"angbutter, americano, orange pound","[1.0, 1.0, 1.0]",Completed,"37.87704528150633, 127.75446995929514",2
2023-09-19 13:50:00,Thur,20.9,Stokes Croft,"angbutter, milk tea","[3.0, 1.0]",Completed,"37.86022399585951, 127.7509574801379",2
2023-09-19 14:07:00,Thur,23.3,Bedminster,"angbutter, americano, pandoro","[1.0, 3.0, 1.0]",Completed,"37.85624176127827, 127.73047218760915",3
2023-09-19 14:15:00,Thur,71.8,City Centre,"angbutter, tiramisu croissant, cacao deep","[11.0, 2.0, 2.0]",Completed,"37.8888197108874, 127.84524784718649",5
2023-09-19 15:34:00,Thur,15.0,Cotham,"plain bread, wiener, vanilla latte","[1.0, 2.0, 1.0]",Completed,"37.887402328373064, 127.74523812492316",2
2023-09-19 15:53:00,Thur,23.1,City Centre,"angbutter, plain bread, tiramisu croissant, pain au chocolat","[2.0, 1.0, 1.0, 1.0]",Completed,"37.88820253548053, 127.84451810677051",1
2023-09-19 16:04:00,Thur,15.6,St George,"angbutter, americano","[2.0, 1.0]",Completed,"37.860138526574126, 127.70170541016614",5
2023-09-19 16:17:00,Thur,30.5,City Centre,"plain bread, americano, caffe latte, milk tea, berry ade","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88838216724292, 127.84432931767061",2
2023-09-19 16:27:00,Thur,34.6,Stokes Croft,"angbutter, plain bread, croissant, cacao deep, pain au chocolat, orange pound, merinque cookies","[2.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.86058040571916, 127.7511664020494",5
2023-09-19 16:33:00,Thur,16.0,City Centre,"jam, pain au chocolat, almond croissant, pandoro","[1.0, 1.0, 1.0, 1.0]",Completed,"37.888239380958375, 127.84434882436565",4
2023-09-20 11:06:00,Fri,39.7,Bedminster,"angbutter, croissant, pain au chocolat, pandoro","[4.0, 2.0, 2.0, 1.0]",Completed,"37.85453556264238, 127.73057113958916",5
2023-09-20 11:32:00,Fri,16.4,Totterdown,angbutter,[3.0],Completed,,2
2023-09-20 11:48:00,Fri,19.3,Gloucester Road,"angbutter, plain bread, tiramisu croissant","[1.0, 1.0, 2.0]",Completed,"37.884042942579505, 127.72666576341013",3
2023-09-20 12:53:00,Fri,21.0,Montpelier,"plain bread, jam, tiramisu croissant, vanilla latte","[2.0, 2.0, 1.0, 1.0]",Completed,"37.877511734213115, 127.74719389417105",2
2023-09-20 12:59:00,Fri,15.1,Clifton,"angbutter, tiramisu croissant, gateau chocolat","[1.0, 1.0, 1.0]",Completed,"37.870832944895135, 127.72270151219129",4
2023-09-20 13:28:00,Fri,14.8,Cotham,"angbutter, croissant, tiramisu croissant","[1.0, 1.0, 1.0]",Completed,"37.88863426235027, 127.74514819616738",1
2023-09-20 13:44:00,Fri,40.4,Cotham,angbutter,[8.0],Completed,"37.888214297537566, 127.7456185886142",3
2023-09-20 14:58:00,Fri,18.3,Cotham,"angbutter, plain bread, croissant, caffe latte","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88841052641191, 127.74612888481941",3
2023-09-20 16:08:00,Fri,18.0,Gloucester Road,"tiramisu croissant, orange pound, wiener","[1.0, 2.0, 1.0]",Completed,"37.883519390771426, 127.72653963861184",3
2023-09-21 11:06:00,Sat,17.8,Montpelier,"angbutter, cacao deep, almond croissant, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.876273087359905, 127.74763238819025",3
2023-09-21 11:08:00,Sat,39.3,Cotham,"angbutter, croissant, pain au chocolat, orange pound, wiener","[1.0, 3.0, 3.0, 1.0, 1.0]",Completed,"37.88789652868272, 127.7463162629996",3
2023-09-21 11:12:00,Sat,14.0,Lawrence Hill,"plain bread, jam, croissant, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87905556653739, 127.73222811994168",5
2023-09-21 11:19:00,Sat,23.6,Southville,"angbutter, tiramisu croissant, cacao deep, gateau chocolat, pandoro","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.878096391498175, 127.75419112977357",2
2023-09-21 11:22:00,Sat,18.3,Totterdown,"angbutter, tiramisu croissant, almond croissant, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,,2
2023-09-21 11:39:00,Sat,21.1,City Centre,"angbutter, croissant, pain au chocolat, gateau chocolat","[1.0, 2.0, 1.0, 1.0]",Completed,"37.890002243037564, 127.84401631417977",5
2023-09-21 12:01:00,Sat,17.0,Redfield,"croissant, tiramisu croissant, pandoro, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,,3
2023-09-21 12:08:00,Sat,15.8,Kingsdown,"angbutter, pandoro, orange pound","[1.0, 1.0, 1.0]",Completed,,4
2023-09-21 12:16:00,Sat,17.6,Cotham,"angbutter, plain bread, wiener","[2.0, 1.0, 1.0]",Completed,"37.888528614479185, 127.74499514841813",3
2023-09-21 12:27:00,Sat,16.1,Montpelier,"angbutter, tiramisu croissant","[2.0, 1.0]",Completed,"37.87770796890853, 127.74771522808128",1
2023-09-21 12:28:00,Sat,37.9,Bedminster,"angbutter, plain bread, jam, tiramisu croissant, cacao deep, gateau chocolat, pandoro, orange pound","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.855050785231384, 127.73091653040237",3
2023-09-21 13:38:00,Sat,18.8,Totterdown,"angbutter, americano, croissant, pandoro","[1.0, 1.0, 1.0, 1.0]",Completed,,1
2023-09-21 13:56:00,Sat,25.1,Easton,"angbutter, americano, cacao deep, berry ade","[2.0, 1.0, 1.0, 1.0]",Completed,"37.92469110594196, 127.72839485558258",5
2023-09-21 14:15:00,Sat,19.3,Southville,"angbutter, americano, cacao deep, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.877460328041956, 127.75463416637844",2
2023-09-22 11:09:00,Sun,14.1,City Centre,"angbutter, croissant, gateau chocolat","[1.0, 1.0, 1.0]",Completed,"37.888854103237826, 127.84364711704946",2
2023-09-22 11:18:00,Sun,30.9,Old Market,"angbutter, plain bread, tiramisu croissant, gateau chocolat, wiener","[2.0, 3.0, 1.0, 1.0, 1.0]",Completed,"37.84080586615993, 127.78367258686318",3
2023-09-22 11:33:00,Sun,14.5,Montpelier,"croissant, almond croissant","[1.0, 2.0]",Completed,"37.87812263789789, 127.74757668878271",3
2023-09-22 11:46:00,Sun,18.6,City Centre,"angbutter, croissant","[2.0, 2.0]",Completed,"37.88835801010404, 127.84461211651454",3
