datetime,day of week,total,place,product_names,quantities_product,Order status,location
2023-09-09 14:44:00,Mon,15100.0,Geunhwa-dong,"['angbutter', 'pain au chocolat']","[2.0, 1.0]",Completed,"(37.57395165512503, 126.988474650382)"
2023-09-09 14:49:00,Mon,24100.0,Hupyeong 3-dong,"['angbutter', 'cacao deep']","[3.0, 1.0]",Completed,"(37.57691079231625, 126.96924812685992)"
2023-09-09 15:42:00,Mon,21800.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'pandoro']","[1.0, 1.0, 2.0, 1.0]",Completed,"(37.56262827312992, 126.98021307781642)"
2023-09-09 15:42:00,Mon,20400.0,Hupyeong 3-dong,"['angbutter', 'cacao deep']","[3.0, 1.0]",Completed,"(37.588565531656464, 126.95902572757538)"
2023-09-09 16:01:00,Mon,18600.0,Gangnam-dong,"['angbutter', 'croissant']","[2.0, 2.0]",Completed,"(37.486555665697345, 127.03370847452231)"
2023-09-11 11:13:00,Wed,42300.0,Toegye-dong,"['angbutter', 'tiramisu croissant', 'pandoro', 'wiener']","[6.0, 1.0, 1.0, 1.0]",Completed,"(37.578820086718366, 126.96522746935679)"
2023-09-11 11:25:00,Wed,15600.0,Dongmyeon,"['angbutter', 'cacao deep']","[2.0, 1.0]",Completed,"(37.57080627863514, 126.98601080345536)"
2023-09-11 13:06:00,Wed,14300.0,Hupyeong 1-dong,"['angbutter', 'americano', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.57550338983192, 126.99941872539168)"
2023-09-11 13:08:00,Wed,24400.0,Jo Dong-un,"['angbutter', 'plain bread', 'caffe latte']","[3.0, 1.0, 1.0]",Completed,"(37.572496824215925, 126.99296613187543)"
2023-09-11 13:21:00,Wed,33400.0,Shin Sa Udon,"['angbutter', 'croissant', 'cacao deep', 'orange pound']","[3.0, 1.0, 2.0, 1.0]",Completed,"(37.57808306608406, 126.95561870361956)"
2023-09-11 14:22:00,Wed,15300.0,Hupyeong 3-dong,"['angbutter', 'americano', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.57305714357959, 126.97260731400546)"
2023-09-11 14:48:00,Wed,16300.0,Soyang-dong,"['angbutter', 'croissant', 'pain au chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.58765273976014, 126.97285170470315)"
2023-09-11 14:57:00,Wed,24600.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'jam', 'milk tea', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.57092879862132, 126.98294687273278)"
2023-09-11 15:28:00,Wed,16400.0,Dongmyeon,['angbutter'],[3.0],Completed,"(37.56653451632253, 126.97683391447623)"
2023-09-11 15:30:00,Wed,15100.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'gateau chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.56793466255034, 126.97905168957352)"
2023-09-12 11:13:00,Thur,15000.0,Hyoja 2-dong,"['cacao deep', 'almond croissant', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed,"(37.5670634659234, 126.98226953421093)"
2023-09-12 11:16:00,Thur,15800.0,Hupyeong 2-dong,"['angbutter', 'americano', 'wiener']","[1.0, 1.0, 2.0]",Completed,"(37.5782452424411, 126.99883696545572)"
2023-09-12 12:01:00,Thur,19800.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'jam', 'americano', 'cacao deep']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.575869169134656, 126.99366485297742)"
2023-09-12 12:26:00,Thur,16400.0,Toegye-dong,['angbutter'],[3.0],Completed,"(37.58364512253977, 126.96854562397311)"
2023-09-12 12:40:00,Thur,23300.0,Hupyeong 1-dong,"['angbutter', 'americano', 'tiramisu croissant', 'cacao deep']","[1.0, 2.0, 1.0, 1.0]",Completed,"(37.56818896838149, 126.99452255078556)"
2023-09-12 12:00:00,Thur,14300.0,Hupyeong 1-dong,"['angbutter', 'croissant', 'cacao deep']","[1.0, 1.0, 1.0]",Completed,"(37.57521900692042, 126.98906868980184)"
2023-09-12 12:45:00,Thur,22100.0,Hupyeong 2-dong,"['angbutter', 'croissant', 'pain au chocolat']","[2.0, 1.0, 2.0]",Completed,"(37.579123237690965, 126.98152967680186)"
2023-09-12 13:25:00,Thur,15100.0,Hupyeong 3-dong,"['angbutter', 'croissant']","[2.0, 1.0]",Completed,"(37.57733374054946, 126.96615816937549)"
2023-09-12 13:43:00,Thur,15800.0,Hupyeong 1-dong,"['angbutter', 'cacao deep', 'wiener']","[1.0, 1.0, 2.0]",Completed,"(37.56983323393339, 126.98681434687576)"
2023-09-12 13:51:00,Thur,27600.0,Hyoja 2-dong,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant', 'orange pound']","[2.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.57699795341616, 126.985468463536)"
2023-09-14 11:07:00,Sat,22800.0,Dongmyeon,"['angbutter', 'croissant', 'pain au chocolat', 'almond croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.570638580228625, 126.9800179309755)"
2023-09-14 11:15:00,Sat,19500.0,Dongmyeon,"['croissant', 'pandoro', 'wiener']","[3.0, 1.0, 1.0]",Completed,"(37.57307931938924, 126.98214058788311)"
2023-09-14 11:18:00,Sat,22300.0,Hyoja 2-dong,"['plain bread', 'tiramisu croissant', 'cacao deep', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.5746554490867, 126.98957798742953)"
2023-09-14 11:35:00,Sat,25400.0,Hupyeong 3-dong,"['angbutter', 'tiramisu croissant']","[3.0, 2.0]",Completed,"(37.58442919709106, 126.97056855595302)"
2023-09-14 11:41:00,Sat,15100.0,Hupyeong 3-dong,"['angbutter', 'croissant']","[2.0, 1.0]",Completed,"(37.58541426519346, 126.9600197433556)"
2023-09-14 12:06:00,Sat,19300.0,Hyoja 2-dong,"['angbutter', 'americano', 'cacao deep', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56682860815705, 126.98616295972772)"
2023-09-14 12:17:00,Sat,26300.0,Hupyeong 2-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'pandoro', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.57097737370746, 127.00080510673851)"
2023-09-15 11:07:00,Sun,32200.0,Toegye-dong,"['angbutter', 'plain bread', 'cacao deep']","[4.0, 2.0, 1.0]",Completed,"(37.58080178478951, 126.97465688183902)"
2023-09-15 11:33:00,Sun,24600.0,Shin Sa Udon,"['angbutter', 'plain bread', 'tiramisu croissant', 'merinque cookies']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.57767010523035, 126.97103064608784)"
2023-09-15 11:36:00,Sun,17000.0,Yagsamyeongdong,"['plain bread', 'pain au chocolat', 'pandoro']","[1.0, 2.0, 1.0]",Completed,"(37.57490955501691, 126.96959882543659)"
2023-09-15 11:57:00,Sun,16000.0,Hupyeong 1-dong,"['plain bread', 'croissant', 'pain au chocolat']","[1.0, 1.0, 2.0]",Completed,"(37.57842825823652, 126.99412622902126)"
2023-09-15 12:06:00,Sun,15800.0,Hupyeong 2-dong,"['angbutter', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.580960089018404, 126.99066871784527)"
2023-09-15 12:13:00,Sun,32600.0,Hupyeong 1-dong,"['angbutter', 'croissant', 'tiramisu croissant', 'orange pound', 'wiener']","[2.0, 2.0, 1.0, 1.0, 2.0]",Completed,"(37.57509828361358, 126.98763456833554)"
2023-09-15 13:08:00,Sun,16100.0,Dongmyeon,"['angbutter', 'orange pound']","[2.0, 1.0]",Completed,"(37.57160410446697, 126.98507724160582)"
2023-09-15 13:34:00,Sun,24400.0,Seoksa-dong,"['angbutter', 'croissant', 'caffe latte']","[3.0, 1.0, 1.0]",Completed,"(37.56781874780749, 126.9703822081315)"
2023-09-15 13:38:00,Sun,25300.0,Shin Sa Udon,"['angbutter', 'plain bread', 'almond croissant', 'milk tea', 'wiener']","[1.0, 1.0, 1.0, 1.0, 2.0]",Completed,"(37.583423674737574, 126.96410604666731)"
2023-09-15 13:38:00,Sun,16300.0,Dongmyeon,"['angbutter', 'croissant', 'wiener']","[1.0, 2.0, 1.0]",Completed,"(37.55789373516372, 126.97778953714719)"
2023-09-15 14:54:00,Sun,15100.0,Hyoja 3-dong,"['angbutter', 'tiramisu croissant', 'gateau chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.572897337954764, 126.98156952774438)"
2023-09-15 15:28:00,Sun,57900.0,Dongmyeon,"['angbutter', 'croissant', 'tiramisu croissant', 'milk tea', 'gateau chocolat', 'pandoro', 'orange pound', 'berry ade', 'merinque cookies']","[2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.576313558116404, 126.98158416140764)"
2023-09-18 11:26:00,Wed,19800.0,Toegye-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'wiener']","[1.0, 1.0, 1.0, 2.0]",Completed,"(37.58353150599292, 126.96435494557572)"
2023-09-18 11:32:00,Wed,16500.0,Hupyeong 3-dong,"['plain bread', 'americano', 'caffe latte', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.574028328604584, 126.96972654982189)"
2023-09-18 12:42:00,Wed,17500.0,Soyang-dong,"['cacao deep', 'pain au chocolat', 'orange pound']","[1.0, 2.0, 1.0]",Completed,"(37.584248656646736, 126.97475923857401)"
2023-09-18 14:10:00,Wed,15300.0,Hupyeong 1-dong,"['angbutter', 'pandoro', 'merinque cookies']","[1.0, 1.0, 1.0]",Completed,"(37.568754421202534, 126.98787175188802)"
2023-09-18 14:37:00,Wed,14300.0,Dongmyeon,"['angbutter', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.57634436901904, 126.97002442597335)"
2023-09-18 14:44:00,Wed,15300.0,Hupyeong 1-dong,"['angbutter', 'pandoro', 'merinque cookies']","[1.0, 1.0, 1.0]",Completed,"(37.56478414695599, 126.98329162461808)"
2023-09-18 15:24:00,Wed,17000.0,Dongmyeon,"['croissant', 'pain au chocolat', 'milk tea']","[1.0, 2.0, 1.0]",Completed,"(37.56756449131543, 126.9743125419265)"
2023-09-18 16:42:00,Wed,15500.0,Shin Sa Udon,"['americano', 'tiramisu croissant', 'cacao deep']","[1.0, 1.0, 1.0]",Completed,"(37.5774607214439, 126.96559831979283)"
2023-09-18 11:26:00,Wed,19600.0,Hupyeong 3-dong,"['angbutter', 'cacao deep']","[2.0, 2.0]",Completed,"(37.58977208901663, 126.95979870541179)"
2023-09-19 12:23:00,Thur,20000.0,Seoksa-dong,"['tiramisu croissant', 'almond croissant', 'orange pound']","[2.0, 1.0, 1.0]",Completed,"(37.58710631487134, 126.98512154611808)"
2023-09-19 12:47:00,Thur,15300.0,Hupyeong 2-dong,"['angbutter', 'tiramisu croissant', 'cacao deep']","[1.0, 1.0, 1.0]",Completed,"(37.57495556244033, 126.99986340205776)"
2023-09-19 13:24:00,Thur,15300.0,Hupyeong 3-dong,"['angbutter', 'americano', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.58211349074179, 126.97360374108435)"
2023-09-19 13:50:00,Thur,20900.0,Seoksa-dong,"['angbutter', 'milk tea']","[3.0, 1.0]",Completed,"(37.572838756284824, 126.98522926762169)"
2023-09-19 14:07:00,Thur,23300.0,Toegye-dong,"['angbutter', 'americano', 'pandoro']","[1.0, 3.0, 1.0]",Completed,"(37.58332372730145, 126.97458327630449)"
2023-09-19 14:15:00,Thur,71800.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'cacao deep']","[11.0, 2.0, 2.0]",Completed,"(37.56701140893225, 126.9826767127371)"
2023-09-19 15:34:00,Thur,15000.0,Hupyeong 1-dong,"['plain bread', 'wiener', 'vanilla latte']","[1.0, 2.0, 1.0]",Completed,"(37.574691586164874, 126.99447684940168)"
2023-09-19 15:53:00,Thur,23100.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.566139756263496, 126.97365957918139)"
2023-09-19 16:04:00,Thur,15600.0,Gangnam-dong,"['angbutter', 'americano']","[2.0, 1.0]",Completed,"(37.506183449290184, 127.03353886443013)"
2023-09-19 16:17:00,Thur,30500.0,Dongmyeon,"['plain bread', 'americano', 'caffe latte', 'milk tea', 'berry ade']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.57537655669335, 126.97378947979864)"
2023-09-19 16:27:00,Thur,34600.0,Seoksa-dong,"['angbutter', 'plain bread', 'croissant', 'cacao deep', 'pain au chocolat', 'orange pound', 'merinque cookies']","[2.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.58725136173502, 126.98042903282123)"
2023-09-19 16:33:00,Thur,16000.0,Dongmyeon,"['jam', 'pain au chocolat', 'almond croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57368684680579, 126.97050555442131)"
2023-09-20 11:06:00,Fri,39700.0,Toegye-dong,"['angbutter', 'croissant', 'pain au chocolat', 'pandoro']","[4.0, 2.0, 2.0, 1.0]",Completed,"(37.588228700929776, 126.97906777675846)"
2023-09-20 11:32:00,Fri,16400.0,Hyoja 2-dong,['angbutter'],[3.0],Completed,"(37.55981865235658, 126.99621710823823)"
2023-09-20 11:48:00,Fri,19300.0,Soyang-dong,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 2.0]",Completed,"(37.57371949276683, 126.98358448847853)"
2023-09-20 12:53:00,Fri,21000.0,Hupyeong 2-dong,"['plain bread', 'jam', 'tiramisu croissant', 'vanilla latte']","[2.0, 2.0, 1.0, 1.0]",Completed,"(37.57900246165414, 126.9891855423566)"
2023-09-20 12:59:00,Fri,15100.0,Hyoja 3-dong,"['angbutter', 'tiramisu croissant', 'gateau chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.56965518474531, 126.98022373838867)"
2023-09-20 13:28:00,Fri,14800.0,Hupyeong 1-dong,"['angbutter', 'croissant', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.576681850455515, 126.98353356684835)"
2023-09-20 13:44:00,Fri,40400.0,Hupyeong 1-dong,['angbutter'],[8.0],Completed,"(37.56739447809168, 126.99674292416603)"
2023-09-20 14:58:00,Fri,18300.0,Hupyeong 1-dong,"['angbutter', 'plain bread', 'croissant', 'caffe latte']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.58430746554421, 126.99786167153616)"
2023-09-20 16:08:00,Fri,18000.0,Soyang-dong,"['tiramisu croissant', 'orange pound', 'wiener']","[1.0, 2.0, 1.0]",Completed,"(37.57318501536058, 126.97997739345669)"
2023-09-21 11:06:00,Sat,17800.0,Hupyeong 2-dong,"['angbutter', 'cacao deep', 'almond croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.568352790556546, 126.98585605564108)"
2023-09-21 11:08:00,Sat,39300.0,Hupyeong 1-dong,"['angbutter', 'croissant', 'pain au chocolat', 'orange pound', 'wiener']","[1.0, 3.0, 3.0, 1.0, 1.0]",Completed,"(37.57178648542249, 127.00268626776203)"
2023-09-21 11:12:00,Sat,14000.0,Jo Dong-un,"['plain bread', 'jam', 'croissant', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.561723275115824, 126.99594799951842)"
2023-09-21 11:19:00,Sat,23600.0,Hupyeong 3-dong,"['angbutter', 'tiramisu croissant', 'cacao deep', 'gateau chocolat', 'pandoro']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.575532546692365, 126.96420890990083)"
2023-09-21 11:22:00,Sat,18300.0,Hyoja 2-dong,"['angbutter', 'tiramisu croissant', 'almond croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.55992082145175, 126.98729968863596)"
2023-09-21 11:39:00,Sat,21100.0,Dongmyeon,"['angbutter', 'croissant', 'pain au chocolat', 'gateau chocolat']","[1.0, 2.0, 1.0, 1.0]",Completed,"(37.56859292815, 126.96924840056658)"
2023-09-21 12:01:00,Sat,17000.0,Kyodong,"['croissant', 'tiramisu croissant', 'pandoro', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.558636554064485, 126.98662907341256)"
2023-09-21 12:08:00,Sat,15800.0,Yagsamyeongdong,"['angbutter', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.58588521047533, 126.97168201266605)"
2023-09-21 12:16:00,Sat,17600.0,Hupyeong 1-dong,"['angbutter', 'plain bread', 'wiener']","[2.0, 1.0, 1.0]",Completed,"(37.56587028774964, 126.98377400511855)"
2023-09-21 12:27:00,Sat,16100.0,Hupyeong 2-dong,"['angbutter', 'tiramisu croissant']","[2.0, 1.0]",Completed,"(37.58477682975868, 126.98236907393613)"
2023-09-21 12:28:00,Sat,37900.0,Toegye-dong,"['angbutter', 'plain bread', 'jam', 'tiramisu croissant', 'cacao deep', 'gateau chocolat', 'pandoro', 'orange pound']","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.58623548724174, 126.97288627724345)"
2023-09-21 13:38:00,Sat,18800.0,Hyoja 2-dong,"['angbutter', 'americano', 'croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.569513622217855, 126.9830431844233)"
2023-09-21 13:56:00,Sat,25100.0,Shin Sa Udon,"['angbutter', 'americano', 'cacao deep', 'berry ade']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.57680436010359, 126.96675567185504)"
2023-09-21 14:15:00,Sat,19300.0,Hupyeong 3-dong,"['angbutter', 'americano', 'cacao deep', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.578236501144126, 126.96236221641912)"
2023-09-22 11:09:00,Sun,14100.0,Dongmyeon,"['angbutter', 'croissant', 'gateau chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.56713139455083, 126.98196511875905)"
2023-09-22 11:18:00,Sun,30900.0,Dongnae-myeon,"['angbutter', 'plain bread', 'tiramisu croissant', 'gateau chocolat', 'wiener']","[2.0, 3.0, 1.0, 1.0, 1.0]",Completed,"(37.58580954528481, 126.97331465092758)"
2023-09-22 11:33:00,Sun,14500.0,Hupyeong 2-dong,"['croissant', 'almond croissant']","[1.0, 2.0]",Completed,"(37.566767321937945, 126.99002366896354)"
2023-09-22 11:46:00,Sun,18600.0,Dongmyeon,"['angbutter', 'croissant']","[2.0, 2.0]",Completed,"(37.56190131156713, 126.98571782965494)"
2023-09-22 12:01:00,Sun,14100.0,Hyoja 1-dong,"['angbutter', 'wiener']","[2.0, 1.0]",Completed,"(37.56328319914154, 126.9829480436455)"
2023-09-22 12:05:00,Sun,17000.0,Dongmyeon,"['croissant', 'pain au chocolat', 'almond croissant']","[2.0, 1.0, 1.0]",Completed,"(37.56274354732676, 126.96802820597648)"
2023-09-22 12:06:00,Sun,22300.0,Hyoja 1-dong,"['angbutter', 'plain bread', 'croissant', 'wiener']","[1.0, 1.0, 2.0, 2.0]",Completed,"(37.56516315711608, 126.99407277678966)"
2023-09-22 12:07:00,Sun,34100.0,Gangnam-dong,"['angbutter', 'plain bread', 'croissant', 'pain au chocolat', 'wiener']","[2.0, 1.0, 2.0, 2.0, 2.0]",Completed,"(37.503625880104586, 127.02243078631925)"
2023-09-22 12:08:00,Sun,17800.0,Hyoja 1-dong,"['angbutter', 'croissant', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56952868758586, 126.98789393168079)"
2023-09-22 12:19:00,Sun,24300.0,Hupyeong 1-dong,"['angbutter', 'croissant', 'pain au chocolat']","[1.0, 1.0, 4.0]",Completed,"(37.56645175591024, 126.99453865839946)"
2023-09-22 12:33:00,Sun,15300.0,Jo Dong-un,"['angbutter', 'plain bread', 'wiener']","[1.0, 1.0, 2.0]",Completed,"(37.56376855944552, 126.98723347238693)"
2023-09-22 12:51:00,Sun,14800.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.57266588344761, 126.99774179467465)"
2023-09-22 12:54:00,Sun,21300.0,Hyoja 3-dong,"['angbutter', 'americano', 'croissant']","[1.0, 1.0, 3.0]",Completed,"(37.577779950896925, 126.99418078300063)"
2023-09-22 12:56:00,Sun,15100.0,Toegye-dong,"['angbutter', 'croissant']","[2.0, 1.0]",Completed,"(37.57928826420061, 126.98106239685924)"
2023-09-22 13:01:00,Sun,20000.0,Dongmyeon,"['tiramisu croissant', 'pandoro', 'orange pound']","[2.0, 1.0, 1.0]",Completed,"(37.56946441314131, 126.98755746754685)"
2023-09-23 11:25:00,Mon,16300.0,Hyoja 2-dong,"['angbutter', 'croissant', 'pain au chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.570372833882516, 126.99213106874072)"
2023-09-23 12:08:00,Mon,15800.0,Hyoja 2-dong,"['angbutter', 'caffe latte', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.559216097509875, 126.99226808179365)"
2023-09-23 12:43:00,Mon,15000.0,Hupyeong 3-dong,"['americano', 'caffe latte', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.580822045013186, 126.96694838796147)"
2023-09-23 13:22:00,Mon,18300.0,Dongmyeon,"['angbutter', 'caffe latte', 'pain au chocolat']","[1.0, 1.0, 2.0]",Completed,"(37.55700656243525, 126.98185089208091)"
2023-09-23 13:41:00,Mon,24600.0,Hupyeong 3-dong,"['angbutter', 'tiramisu croissant', 'cacao deep', 'orange pound']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.57999881719685, 126.96448381741186)"
2023-09-23 14:02:00,Mon,16400.0,Soyang-dong,['angbutter'],[3.0],Completed,"(37.570728072475376, 126.9688847005025)"
2023-09-23 15:25:00,Mon,24900.0,Hyoja 3-dong,"['angbutter', 'plain bread', 'jam', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57820532949069, 126.97712695799973)"
2023-09-23 15:54:00,Mon,20500.0,Gangnam-dong,"['croissant', 'tiramisu croissant']","[4.0, 1.0]",Completed,"(37.49510727960685, 127.03205884021462)"
2023-09-23 16:13:00,Mon,22300.0,Hyoja 3-dong,"['angbutter', 'plain bread', 'cacao deep', 'pain au chocolat', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.57096368425302, 126.99407801120701)"
2023-09-25 11:05:00,Wed,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.55801934650557, 126.98333725949179)"
2023-09-25 12:21:00,Wed,21500.0,Dongmyeon,"['croissant', 'pain au chocolat', 'vanilla latte']","[2.0, 1.0, 2.0]",Completed,"(37.5712403056637, 126.98394303257356)"
2023-09-25 13:12:00,Wed,49700.0,Soyang-dong,"['angbutter', 'orange pound']","[9.0, 1.0]",Completed,"(37.58207744113064, 126.97915115629003)"
2023-09-25 15:18:00,Wed,26300.0,Soyang-dong,"['plain bread', 'tiramisu croissant', 'pain au chocolat', 'almond croissant', 'gateau chocolat']","[1.0, 1.0, 1.0, 2.0, 1.0]",Completed,"(37.581907369952155, 126.97494841902153)"
2023-09-25 15:39:00,Wed,17800.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57187518712317, 126.99687440720281)"
2023-09-25 16:10:00,Wed,17300.0,Yagsamyeongdong,"['angbutter', 'americano', 'wiener']","[1.0, 2.0, 1.0]",Completed,"(37.58839549944605, 126.97922956648651)"
2023-09-26 11:48:00,Thur,14500.0,Hupyeong 1-dong,"['americano', 'croissant', 'wiener']","[1.0, 1.0, 2.0]",Completed,"(37.57222344179682, 127.00259535721426)"
2023-09-26 14:23:00,Thur,24800.0,Hupyeong 2-dong,"['angbutter', 'orange pound', 'vanilla latte', 'berry ade']","[1.0, 2.0, 1.0, 1.0]",Completed,"(37.570004531439814, 126.99434165012947)"
2023-09-26 14:45:00,Thur,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'caffe latte']","[1.0, 1.0, 1.0]",Completed,"(37.56010435143721, 126.97572241814153)"
2023-09-27 12:30:00,Fri,21300.0,Shin Sa Udon,"['angbutter', 'americano', 'caffe latte', 'wiener']","[1.0, 1.0, 1.0, 2.0]",Completed,"(37.57921908296591, 126.96314112271436)"
2023-09-27 13:07:00,Fri,15800.0,Hupyeong 1-dong,"['angbutter', 'orange pound', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed,"(37.58012909603911, 126.99420410531336)"
2023-09-27 13:13:00,Fri,16400.0,Dongmyeon,['angbutter'],[3.0],Completed,"(37.57493884667112, 126.97806209158756)"
2023-09-27 14:35:00,Fri,19600.0,Soyang-dong,"['angbutter', 'plain bread', 'tiramisu croissant']","[2.0, 1.0, 1.0]",Completed,"(37.584518638741635, 126.97226936970539)"
2023-09-27 14:42:00,Fri,16400.0,Toegye-dong,['angbutter'],[3.0],Completed,"(37.57164625504717, 126.97164821508545)"
2023-09-27 15:42:00,Fri,14800.0,Jo Dong-un,"['angbutter', 'plain bread', 'caffe latte']","[1.0, 1.0, 1.0]",Completed,"(37.57089040824307, 126.98932565974155)"
